"X","Dilution","Content",".copy","Sample","Time","OD"
89,2,"Elution_w_o",1,"Un_0089 1/1","980",0.0753988
89,2,"Elution_w_o",1,"Un_0089 1/1","990",0.0752967
89,2,"Elution_w_o",1,"Un_0089 1/1","1000",0.0752798
89,2,"Elution_w_o",1,"Un_0089 1/1","1010",0.0750199
89,2,"Elution_w_o",1,"Un_0089 1/1","1020",0.0757777
89,2,"Elution_w_o",1,"Un_0089 1/1","1030",0.0755108
89,2,"Elution_w_o",1,"Un_0089 1/1","1040",0.0755713
89,2,"Elution_w_o",1,"Un_0089 1/1","1050",0.0747676
89,2,"Elution_w_o",1,"Un_0089 1/1","1060",0.0751192
89,2,"Elution_w_o",1,"Un_0089 1/1","1070",0.0748805
89,2,"Elution_w_o",1,"Un_0089 1/1","1080",0.0749125
90,1,"Elution_w_o",1,"Un_0090 1/1","0",0.0991034
90,1,"Elution_w_o",1,"Un_0090 1/1","10",0.0899644
90,1,"Elution_w_o",1,"Un_0090 1/1","20",0.0886654
90,1,"Elution_w_o",1,"Un_0090 1/1","30",0.0875617
90,1,"Elution_w_o",1,"Un_0090 1/1","40",0.0870147
90,1,"Elution_w_o",1,"Un_0090 1/1","50",0.0862177
90,1,"Elution_w_o",1,"Un_0090 1/1","60",0.0855616
90,1,"Elution_w_o",1,"Un_0090 1/1","70",0.0852669
90,1,"Elution_w_o",1,"Un_0090 1/1","80",0.0847742
90,1,"Elution_w_o",1,"Un_0090 1/1","90",0.08506
90,1,"Elution_w_o",1,"Un_0090 1/1","100",0.0855297
90,1,"Elution_w_o",1,"Un_0090 1/1","110",0.0857857
90,1,"Elution_w_o",1,"Un_0090 1/1","120",0.0858088
90,1,"Elution_w_o",1,"Un_0090 1/1","130",0.0856568
90,1,"Elution_w_o",1,"Un_0090 1/1","140",0.0852093
90,1,"Elution_w_o",1,"Un_0090 1/1","150",0.0850553
90,1,"Elution_w_o",1,"Un_0090 1/1","160",0.0852805
90,1,"Elution_w_o",1,"Un_0090 1/1","170",0.0851991
90,1,"Elution_w_o",1,"Un_0090 1/1","180",0.085329
90,1,"Elution_w_o",1,"Un_0090 1/1","190",0.0850266
90,1,"Elution_w_o",1,"Un_0090 1/1","200",0.0854068
90,1,"Elution_w_o",1,"Un_0090 1/1","210",0.0854546
90,1,"Elution_w_o",1,"Un_0090 1/1","220",0.0856592
90,1,"Elution_w_o",1,"Un_0090 1/1","230",0.0853992
90,1,"Elution_w_o",1,"Un_0090 1/1","240",0.0848034
90,1,"Elution_w_o",1,"Un_0090 1/1","250",0.0850888
90,1,"Elution_w_o",1,"Un_0090 1/1","260",0.0849853
90,1,"Elution_w_o",1,"Un_0090 1/1","270",0.0845963
90,1,"Elution_w_o",1,"Un_0090 1/1","280",0.0845636
90,1,"Elution_w_o",1,"Un_0090 1/1","290",0.0842813
90,1,"Elution_w_o",1,"Un_0090 1/1","300",0.0845929
90,1,"Elution_w_o",1,"Un_0090 1/1","310",0.0848474
90,1,"Elution_w_o",1,"Un_0090 1/1","320",0.0844792
90,1,"Elution_w_o",1,"Un_0090 1/1","330",0.0845331
90,1,"Elution_w_o",1,"Un_0090 1/1","340",0.084514
90,1,"Elution_w_o",1,"Un_0090 1/1","350",0.0842835
90,1,"Elution_w_o",1,"Un_0090 1/1","360",0.0844386
90,1,"Elution_w_o",1,"Un_0090 1/1","370",0.0844972
90,1,"Elution_w_o",1,"Un_0090 1/1","380",0.084181
90,1,"Elution_w_o",1,"Un_0090 1/1","390",0.0843984
90,1,"Elution_w_o",1,"Un_0090 1/1","400",0.0844763
90,1,"Elution_w_o",1,"Un_0090 1/1","410",0.0847676
90,1,"Elution_w_o",1,"Un_0090 1/1","420",0.0842225
90,1,"Elution_w_o",1,"Un_0090 1/1","430",0.0844117
90,1,"Elution_w_o",1,"Un_0090 1/1","440",0.0843122
90,1,"Elution_w_o",1,"Un_0090 1/1","450",0.0838031
90,1,"Elution_w_o",1,"Un_0090 1/1","460",0.0839608
90,1,"Elution_w_o",1,"Un_0090 1/1","470",0.0842174
90,1,"Elution_w_o",1,"Un_0090 1/1","480",0.0841247
90,1,"Elution_w_o",1,"Un_0090 1/1","490",0.084438
90,1,"Elution_w_o",1,"Un_0090 1/1","500",0.0841728
90,1,"Elution_w_o",1,"Un_0090 1/1","510",0.0839187
90,1,"Elution_w_o",1,"Un_0090 1/1","520",0.0838255
90,1,"Elution_w_o",1,"Un_0090 1/1","530",0.0837865
90,1,"Elution_w_o",1,"Un_0090 1/1","540",0.0839147
90,1,"Elution_w_o",1,"Un_0090 1/1","550",0.0840597
90,1,"Elution_w_o",1,"Un_0090 1/1","560",0.0838429
90,1,"Elution_w_o",1,"Un_0090 1/1","570",0.0844137
90,1,"Elution_w_o",1,"Un_0090 1/1","580",0.0841114
90,1,"Elution_w_o",1,"Un_0090 1/1","590",0.0840975
90,1,"Elution_w_o",1,"Un_0090 1/1","600",0.0840248
90,1,"Elution_w_o",1,"Un_0090 1/1","610",0.0836664
90,1,"Elution_w_o",1,"Un_0090 1/1","620",0.0839835
90,1,"Elution_w_o",1,"Un_0090 1/1","630",0.0844834
90,1,"Elution_w_o",1,"Un_0090 1/1","640",0.0839322
90,1,"Elution_w_o",1,"Un_0090 1/1","650",0.0841203
90,1,"Elution_w_o",1,"Un_0090 1/1","660",0.0837238
90,1,"Elution_w_o",1,"Un_0090 1/1","670",0.083918
90,1,"Elution_w_o",1,"Un_0090 1/1","680",0.0835816
90,1,"Elution_w_o",1,"Un_0090 1/1","690",0.0837443
90,1,"Elution_w_o",1,"Un_0090 1/1","700",0.0839342
90,1,"Elution_w_o",1,"Un_0090 1/1","710",0.0838533
90,1,"Elution_w_o",1,"Un_0090 1/1","720",0.0836956
90,1,"Elution_w_o",1,"Un_0090 1/1","730",0.0838021
90,1,"Elution_w_o",1,"Un_0090 1/1","740",0.0834221
90,1,"Elution_w_o",1,"Un_0090 1/1","750",0.0839402
90,1,"Elution_w_o",1,"Un_0090 1/1","760",0.0837032
90,1,"Elution_w_o",1,"Un_0090 1/1","770",0.0839939
90,1,"Elution_w_o",1,"Un_0090 1/1","780",0.0840305
90,1,"Elution_w_o",1,"Un_0090 1/1","790",0.083689
90,1,"Elution_w_o",1,"Un_0090 1/1","800",0.0839769
90,1,"Elution_w_o",1,"Un_0090 1/1","810",0.083837
90,1,"Elution_w_o",1,"Un_0090 1/1","820",0.0836322
90,1,"Elution_w_o",1,"Un_0090 1/1","830",0.0837418
90,1,"Elution_w_o",1,"Un_0090 1/1","840",0.0837846
90,1,"Elution_w_o",1,"Un_0090 1/1","850",0.0842236
90,1,"Elution_w_o",1,"Un_0090 1/1","860",0.0842824
90,1,"Elution_w_o",1,"Un_0090 1/1","870",0.0835037
90,1,"Elution_w_o",1,"Un_0090 1/1","880",0.0836668
90,1,"Elution_w_o",1,"Un_0090 1/1","890",0.0836044
90,1,"Elution_w_o",1,"Un_0090 1/1","900",0.0839799
90,1,"Elution_w_o",1,"Un_0090 1/1","910",0.0839844
90,1,"Elution_w_o",1,"Un_0090 1/1","920",0.0838124
90,1,"Elution_w_o",1,"Un_0090 1/1","930",0.0838689
90,1,"Elution_w_o",1,"Un_0090 1/1","940",0.0839834
90,1,"Elution_w_o",1,"Un_0090 1/1","950",0.0838023
90,1,"Elution_w_o",1,"Un_0090 1/1","960",0.0839734
90,1,"Elution_w_o",1,"Un_0090 1/1","970",0.0839525
90,1,"Elution_w_o",1,"Un_0090 1/1","980",0.0836718
90,1,"Elution_w_o",1,"Un_0090 1/1","990",0.0838052
90,1,"Elution_w_o",1,"Un_0090 1/1","1000",0.0835708
90,1,"Elution_w_o",1,"Un_0090 1/1","1010",0.0837797
90,1,"Elution_w_o",1,"Un_0090 1/1","1020",0.0837844
90,1,"Elution_w_o",1,"Un_0090 1/1","1030",0.0838319
90,1,"Elution_w_o",1,"Un_0090 1/1","1040",0.0839799
90,1,"Elution_w_o",1,"Un_0090 1/1","1050",0.0833898
90,1,"Elution_w_o",1,"Un_0090 1/1","1060",0.0832599
90,1,"Elution_w_o",1,"Un_0090 1/1","1070",0.0833806
90,1,"Elution_w_o",1,"Un_0090 1/1","1080",0.0834606
91,0.5,"Elution_w_o",1,"Un_0091 1/1","0",0.10456
91,0.5,"Elution_w_o",1,"Un_0091 1/1","10",0.0944469
91,0.5,"Elution_w_o",1,"Un_0091 1/1","20",0.0921111
91,0.5,"Elution_w_o",1,"Un_0091 1/1","30",0.0910862
91,0.5,"Elution_w_o",1,"Un_0091 1/1","40",0.0900217
91,0.5,"Elution_w_o",1,"Un_0091 1/1","50",0.0895334
91,0.5,"Elution_w_o",1,"Un_0091 1/1","60",0.0886999
91,0.5,"Elution_w_o",1,"Un_0091 1/1","70",0.0879277
91,0.5,"Elution_w_o",1,"Un_0091 1/1","80",0.0875741
91,0.5,"Elution_w_o",1,"Un_0091 1/1","90",0.0878378
91,0.5,"Elution_w_o",1,"Un_0091 1/1","100",0.0874395
91,0.5,"Elution_w_o",1,"Un_0091 1/1","110",0.087719
91,0.5,"Elution_w_o",1,"Un_0091 1/1","120",0.0876323
91,0.5,"Elution_w_o",1,"Un_0091 1/1","130",0.0876
91,0.5,"Elution_w_o",1,"Un_0091 1/1","140",0.0872591
91,0.5,"Elution_w_o",1,"Un_0091 1/1","150",0.0870798
91,0.5,"Elution_w_o",1,"Un_0091 1/1","160",0.0869238
91,0.5,"Elution_w_o",1,"Un_0091 1/1","170",0.0869387
91,0.5,"Elution_w_o",1,"Un_0091 1/1","180",0.0865577
91,0.5,"Elution_w_o",1,"Un_0091 1/1","190",0.0865128
91,0.5,"Elution_w_o",1,"Un_0091 1/1","200",0.086739
91,0.5,"Elution_w_o",1,"Un_0091 1/1","210",0.0864771
91,0.5,"Elution_w_o",1,"Un_0091 1/1","220",0.0863318
91,0.5,"Elution_w_o",1,"Un_0091 1/1","230",0.0868724
91,0.5,"Elution_w_o",1,"Un_0091 1/1","240",0.0868655
91,0.5,"Elution_w_o",1,"Un_0091 1/1","250",0.0868738
91,0.5,"Elution_w_o",1,"Un_0091 1/1","260",0.0867571
91,0.5,"Elution_w_o",1,"Un_0091 1/1","270",0.0864837
91,0.5,"Elution_w_o",1,"Un_0091 1/1","280",0.0864362
91,0.5,"Elution_w_o",1,"Un_0091 1/1","290",0.0863744
91,0.5,"Elution_w_o",1,"Un_0091 1/1","300",0.086593
91,0.5,"Elution_w_o",1,"Un_0091 1/1","310",0.0868009
91,0.5,"Elution_w_o",1,"Un_0091 1/1","320",0.0865426
91,0.5,"Elution_w_o",1,"Un_0091 1/1","330",0.0865133
91,0.5,"Elution_w_o",1,"Un_0091 1/1","340",0.0860946
91,0.5,"Elution_w_o",1,"Un_0091 1/1","350",0.0862107
91,0.5,"Elution_w_o",1,"Un_0091 1/1","360",0.0863457
91,0.5,"Elution_w_o",1,"Un_0091 1/1","370",0.086506
91,0.5,"Elution_w_o",1,"Un_0091 1/1","380",0.0865183
91,0.5,"Elution_w_o",1,"Un_0091 1/1","390",0.0863175
91,0.5,"Elution_w_o",1,"Un_0091 1/1","400",0.0863052
91,0.5,"Elution_w_o",1,"Un_0091 1/1","410",0.0864895
91,0.5,"Elution_w_o",1,"Un_0091 1/1","420",0.0865875
91,0.5,"Elution_w_o",1,"Un_0091 1/1","430",0.0861232
91,0.5,"Elution_w_o",1,"Un_0091 1/1","440",0.0864909
91,0.5,"Elution_w_o",1,"Un_0091 1/1","450",0.0860389
91,0.5,"Elution_w_o",1,"Un_0091 1/1","460",0.0862294
91,0.5,"Elution_w_o",1,"Un_0091 1/1","470",0.0861813
91,0.5,"Elution_w_o",1,"Un_0091 1/1","480",0.0866937
91,0.5,"Elution_w_o",1,"Un_0091 1/1","490",0.0863636
91,0.5,"Elution_w_o",1,"Un_0091 1/1","500",0.0865013
91,0.5,"Elution_w_o",1,"Un_0091 1/1","510",0.0861909
91,0.5,"Elution_w_o",1,"Un_0091 1/1","520",0.0860758
91,0.5,"Elution_w_o",1,"Un_0091 1/1","530",0.0858044
91,0.5,"Elution_w_o",1,"Un_0091 1/1","540",0.0860924
91,0.5,"Elution_w_o",1,"Un_0091 1/1","550",0.0866083
91,0.5,"Elution_w_o",1,"Un_0091 1/1","560",0.0861435
91,0.5,"Elution_w_o",1,"Un_0091 1/1","570",0.0863272
91,0.5,"Elution_w_o",1,"Un_0091 1/1","580",0.086483
91,0.5,"Elution_w_o",1,"Un_0091 1/1","590",0.0868166
91,0.5,"Elution_w_o",1,"Un_0091 1/1","600",0.0863413
91,0.5,"Elution_w_o",1,"Un_0091 1/1","610",0.0862752
91,0.5,"Elution_w_o",1,"Un_0091 1/1","620",0.0866067
91,0.5,"Elution_w_o",1,"Un_0091 1/1","630",0.0872397
91,0.5,"Elution_w_o",1,"Un_0091 1/1","640",0.0867875
91,0.5,"Elution_w_o",1,"Un_0091 1/1","650",0.0864795
91,0.5,"Elution_w_o",1,"Un_0091 1/1","660",0.0865183
91,0.5,"Elution_w_o",1,"Un_0091 1/1","670",0.0863838
91,0.5,"Elution_w_o",1,"Un_0091 1/1","680",0.0864331
91,0.5,"Elution_w_o",1,"Un_0091 1/1","690",0.0862655
91,0.5,"Elution_w_o",1,"Un_0091 1/1","700",0.0864527
91,0.5,"Elution_w_o",1,"Un_0091 1/1","710",0.0868124
91,0.5,"Elution_w_o",1,"Un_0091 1/1","720",0.086833
91,0.5,"Elution_w_o",1,"Un_0091 1/1","730",0.0866544
91,0.5,"Elution_w_o",1,"Un_0091 1/1","740",0.0864829
91,0.5,"Elution_w_o",1,"Un_0091 1/1","750",0.0862903
91,0.5,"Elution_w_o",1,"Un_0091 1/1","760",0.0865011
91,0.5,"Elution_w_o",1,"Un_0091 1/1","770",0.0866015
91,0.5,"Elution_w_o",1,"Un_0091 1/1","780",0.0866336
91,0.5,"Elution_w_o",1,"Un_0091 1/1","790",0.0868471
91,0.5,"Elution_w_o",1,"Un_0091 1/1","800",0.0870033
91,0.5,"Elution_w_o",1,"Un_0091 1/1","810",0.0863187
91,0.5,"Elution_w_o",1,"Un_0091 1/1","820",0.0863307
91,0.5,"Elution_w_o",1,"Un_0091 1/1","830",0.0864291
91,0.5,"Elution_w_o",1,"Un_0091 1/1","840",0.0863913
91,0.5,"Elution_w_o",1,"Un_0091 1/1","850",0.0871554
91,0.5,"Elution_w_o",1,"Un_0091 1/1","860",0.0867421
91,0.5,"Elution_w_o",1,"Un_0091 1/1","870",0.086182
91,0.5,"Elution_w_o",1,"Un_0091 1/1","880",0.0863008
91,0.5,"Elution_w_o",1,"Un_0091 1/1","890",0.0864603
91,0.5,"Elution_w_o",1,"Un_0091 1/1","900",0.08648
91,0.5,"Elution_w_o",1,"Un_0091 1/1","910",0.0863974
91,0.5,"Elution_w_o",1,"Un_0091 1/1","920",0.0863284
91,0.5,"Elution_w_o",1,"Un_0091 1/1","930",0.086253
91,0.5,"Elution_w_o",1,"Un_0091 1/1","940",0.0864581
91,0.5,"Elution_w_o",1,"Un_0091 1/1","950",0.0863199
91,0.5,"Elution_w_o",1,"Un_0091 1/1","960",0.0862269
91,0.5,"Elution_w_o",1,"Un_0091 1/1","970",0.0861783
91,0.5,"Elution_w_o",1,"Un_0091 1/1","980",0.0861636
91,0.5,"Elution_w_o",1,"Un_0091 1/1","990",0.0864338
91,0.5,"Elution_w_o",1,"Un_0091 1/1","1000",0.0861912
91,0.5,"Elution_w_o",1,"Un_0091 1/1","1010",0.0863004
91,0.5,"Elution_w_o",1,"Un_0091 1/1","1020",0.0862929
91,0.5,"Elution_w_o",1,"Un_0091 1/1","1030",0.0863217
91,0.5,"Elution_w_o",1,"Un_0091 1/1","1040",0.0861443
91,0.5,"Elution_w_o",1,"Un_0091 1/1","1050",0.0862719
91,0.5,"Elution_w_o",1,"Un_0091 1/1","1060",0.0854991
91,0.5,"Elution_w_o",1,"Un_0091 1/1","1070",0.0861757
91,0.5,"Elution_w_o",1,"Un_0091 1/1","1080",0.086096
92,0.25,"Elution_w_o",1,"Un_0092 1/1","0",0.111012
92,0.25,"Elution_w_o",1,"Un_0092 1/1","10",0.104174
92,0.25,"Elution_w_o",1,"Un_0092 1/1","20",0.103818
92,0.25,"Elution_w_o",1,"Un_0092 1/1","30",0.10423
92,0.25,"Elution_w_o",1,"Un_0092 1/1","40",0.103726
92,0.25,"Elution_w_o",1,"Un_0092 1/1","50",0.103769
92,0.25,"Elution_w_o",1,"Un_0092 1/1","60",0.103457
92,0.25,"Elution_w_o",1,"Un_0092 1/1","70",0.102994
92,0.25,"Elution_w_o",1,"Un_0092 1/1","80",0.102561
92,0.25,"Elution_w_o",1,"Un_0092 1/1","90",0.102707
92,0.25,"Elution_w_o",1,"Un_0092 1/1","100",0.102846
92,0.25,"Elution_w_o",1,"Un_0092 1/1","110",0.102962
92,0.25,"Elution_w_o",1,"Un_0092 1/1","120",0.103829
92,0.25,"Elution_w_o",1,"Un_0092 1/1","130",0.10288
92,0.25,"Elution_w_o",1,"Un_0092 1/1","140",0.102399
92,0.25,"Elution_w_o",1,"Un_0092 1/1","150",0.103124
92,0.25,"Elution_w_o",1,"Un_0092 1/1","160",0.103269
92,0.25,"Elution_w_o",1,"Un_0092 1/1","170",0.103232
92,0.25,"Elution_w_o",1,"Un_0092 1/1","180",0.103572
92,0.25,"Elution_w_o",1,"Un_0092 1/1","190",0.102954
92,0.25,"Elution_w_o",1,"Un_0092 1/1","200",0.103576
92,0.25,"Elution_w_o",1,"Un_0092 1/1","210",0.103641
92,0.25,"Elution_w_o",1,"Un_0092 1/1","220",0.103274
92,0.25,"Elution_w_o",1,"Un_0092 1/1","230",0.103592
92,0.25,"Elution_w_o",1,"Un_0092 1/1","240",0.104659
92,0.25,"Elution_w_o",1,"Un_0092 1/1","250",0.105072
92,0.25,"Elution_w_o",1,"Un_0092 1/1","260",0.105082
92,0.25,"Elution_w_o",1,"Un_0092 1/1","270",0.104218
92,0.25,"Elution_w_o",1,"Un_0092 1/1","280",0.104521
92,0.25,"Elution_w_o",1,"Un_0092 1/1","290",0.10444
92,0.25,"Elution_w_o",1,"Un_0092 1/1","300",0.105354
92,0.25,"Elution_w_o",1,"Un_0092 1/1","310",0.105753
92,0.25,"Elution_w_o",1,"Un_0092 1/1","320",0.104934
92,0.25,"Elution_w_o",1,"Un_0092 1/1","330",0.105262
92,0.25,"Elution_w_o",1,"Un_0092 1/1","340",0.104826
92,0.25,"Elution_w_o",1,"Un_0092 1/1","350",0.105329
92,0.25,"Elution_w_o",1,"Un_0092 1/1","360",0.10552
92,0.25,"Elution_w_o",1,"Un_0092 1/1","370",0.105728
92,0.25,"Elution_w_o",1,"Un_0092 1/1","380",0.104863
92,0.25,"Elution_w_o",1,"Un_0092 1/1","390",0.10635
92,0.25,"Elution_w_o",1,"Un_0092 1/1","400",0.105803
92,0.25,"Elution_w_o",1,"Un_0092 1/1","410",0.106662
92,0.25,"Elution_w_o",1,"Un_0092 1/1","420",0.106817
92,0.25,"Elution_w_o",1,"Un_0092 1/1","430",0.105947
92,0.25,"Elution_w_o",1,"Un_0092 1/1","440",0.106598
92,0.25,"Elution_w_o",1,"Un_0092 1/1","450",0.105621
92,0.25,"Elution_w_o",1,"Un_0092 1/1","460",0.105558
92,0.25,"Elution_w_o",1,"Un_0092 1/1","470",0.105548
92,0.25,"Elution_w_o",1,"Un_0092 1/1","480",0.106356
92,0.25,"Elution_w_o",1,"Un_0092 1/1","490",0.106359
92,0.25,"Elution_w_o",1,"Un_0092 1/1","500",0.105626
92,0.25,"Elution_w_o",1,"Un_0092 1/1","510",0.10506
92,0.25,"Elution_w_o",1,"Un_0092 1/1","520",0.105198
92,0.25,"Elution_w_o",1,"Un_0092 1/1","530",0.105382
92,0.25,"Elution_w_o",1,"Un_0092 1/1","540",0.10549
92,0.25,"Elution_w_o",1,"Un_0092 1/1","550",0.105549
92,0.25,"Elution_w_o",1,"Un_0092 1/1","560",0.106336
92,0.25,"Elution_w_o",1,"Un_0092 1/1","570",0.106195
92,0.25,"Elution_w_o",1,"Un_0092 1/1","580",0.105462
92,0.25,"Elution_w_o",1,"Un_0092 1/1","590",0.105346
92,0.25,"Elution_w_o",1,"Un_0092 1/1","600",0.105535
92,0.25,"Elution_w_o",1,"Un_0092 1/1","610",0.10536
92,0.25,"Elution_w_o",1,"Un_0092 1/1","620",0.105503
92,0.25,"Elution_w_o",1,"Un_0092 1/1","630",0.107552
92,0.25,"Elution_w_o",1,"Un_0092 1/1","640",0.106267
92,0.25,"Elution_w_o",1,"Un_0092 1/1","650",0.105954
92,0.25,"Elution_w_o",1,"Un_0092 1/1","660",0.106279
92,0.25,"Elution_w_o",1,"Un_0092 1/1","670",0.105357
92,0.25,"Elution_w_o",1,"Un_0092 1/1","680",0.10529
92,0.25,"Elution_w_o",1,"Un_0092 1/1","690",0.105304
92,0.25,"Elution_w_o",1,"Un_0092 1/1","700",0.105152
92,0.25,"Elution_w_o",1,"Un_0092 1/1","710",0.10601
92,0.25,"Elution_w_o",1,"Un_0092 1/1","720",0.106245
92,0.25,"Elution_w_o",1,"Un_0092 1/1","730",0.106246
92,0.25,"Elution_w_o",1,"Un_0092 1/1","740",0.105229
92,0.25,"Elution_w_o",1,"Un_0092 1/1","750",0.105462
92,0.25,"Elution_w_o",1,"Un_0092 1/1","760",0.105253
92,0.25,"Elution_w_o",1,"Un_0092 1/1","770",0.105993
92,0.25,"Elution_w_o",1,"Un_0092 1/1","780",0.106331
92,0.25,"Elution_w_o",1,"Un_0092 1/1","790",0.106307
92,0.25,"Elution_w_o",1,"Un_0092 1/1","800",0.106417
92,0.25,"Elution_w_o",1,"Un_0092 1/1","810",0.105736
92,0.25,"Elution_w_o",1,"Un_0092 1/1","820",0.105485
92,0.25,"Elution_w_o",1,"Un_0092 1/1","830",0.105121
92,0.25,"Elution_w_o",1,"Un_0092 1/1","840",0.105473
92,0.25,"Elution_w_o",1,"Un_0092 1/1","850",0.106985
92,0.25,"Elution_w_o",1,"Un_0092 1/1","860",0.105585
92,0.25,"Elution_w_o",1,"Un_0092 1/1","870",0.105308
92,0.25,"Elution_w_o",1,"Un_0092 1/1","880",0.105702
92,0.25,"Elution_w_o",1,"Un_0092 1/1","890",0.105903
92,0.25,"Elution_w_o",1,"Un_0092 1/1","900",0.105306
92,0.25,"Elution_w_o",1,"Un_0092 1/1","910",0.106007
92,0.25,"Elution_w_o",1,"Un_0092 1/1","920",0.105894
92,0.25,"Elution_w_o",1,"Un_0092 1/1","930",0.105741
92,0.25,"Elution_w_o",1,"Un_0092 1/1","940",0.10542
92,0.25,"Elution_w_o",1,"Un_0092 1/1","950",0.10592
92,0.25,"Elution_w_o",1,"Un_0092 1/1","960",0.105308
92,0.25,"Elution_w_o",1,"Un_0092 1/1","970",0.105376
92,0.25,"Elution_w_o",1,"Un_0092 1/1","980",0.105567
92,0.25,"Elution_w_o",1,"Un_0092 1/1","990",0.105756
92,0.25,"Elution_w_o",1,"Un_0092 1/1","1000",0.104789
92,0.25,"Elution_w_o",1,"Un_0092 1/1","1010",0.105394
92,0.25,"Elution_w_o",1,"Un_0092 1/1","1020",0.104694
92,0.25,"Elution_w_o",1,"Un_0092 1/1","1030",0.104892
92,0.25,"Elution_w_o",1,"Un_0092 1/1","1040",0.104477
92,0.25,"Elution_w_o",1,"Un_0092 1/1","1050",0.105179
92,0.25,"Elution_w_o",1,"Un_0092 1/1","1060",0.104476
92,0.25,"Elution_w_o",1,"Un_0092 1/1","1070",0.10509
92,0.25,"Elution_w_o",1,"Un_0092 1/1","1080",0.105884
93,0.125,"Elution_w_o",1,"Un_0093 1/1","0",0.100871
93,0.125,"Elution_w_o",1,"Un_0093 1/1","10",0.0871252
93,0.125,"Elution_w_o",1,"Un_0093 1/1","20",0.0848723
93,0.125,"Elution_w_o",1,"Un_0093 1/1","30",0.0841978
93,0.125,"Elution_w_o",1,"Un_0093 1/1","40",0.0833207
93,0.125,"Elution_w_o",1,"Un_0093 1/1","50",0.0827621
93,0.125,"Elution_w_o",1,"Un_0093 1/1","60",0.0818182
93,0.125,"Elution_w_o",1,"Un_0093 1/1","70",0.0815071
93,0.125,"Elution_w_o",1,"Un_0093 1/1","80",0.0811017
93,0.125,"Elution_w_o",1,"Un_0093 1/1","90",0.0806349
93,0.125,"Elution_w_o",1,"Un_0093 1/1","100",0.0807645
93,0.125,"Elution_w_o",1,"Un_0093 1/1","110",0.0806045
93,0.125,"Elution_w_o",1,"Un_0093 1/1","120",0.0803461
93,0.125,"Elution_w_o",1,"Un_0093 1/1","130",0.0805314
93,0.125,"Elution_w_o",1,"Un_0093 1/1","140",0.0808572
93,0.125,"Elution_w_o",1,"Un_0093 1/1","150",0.0805199
93,0.125,"Elution_w_o",1,"Un_0093 1/1","160",0.0805357
93,0.125,"Elution_w_o",1,"Un_0093 1/1","170",0.0806146
93,0.125,"Elution_w_o",1,"Un_0093 1/1","180",0.0803978
93,0.125,"Elution_w_o",1,"Un_0093 1/1","190",0.0803165
93,0.125,"Elution_w_o",1,"Un_0093 1/1","200",0.0798698
93,0.125,"Elution_w_o",1,"Un_0093 1/1","210",0.0803794
93,0.125,"Elution_w_o",1,"Un_0093 1/1","220",0.0805293
93,0.125,"Elution_w_o",1,"Un_0093 1/1","230",0.0803092
93,0.125,"Elution_w_o",1,"Un_0093 1/1","240",0.0803811
93,0.125,"Elution_w_o",1,"Un_0093 1/1","250",0.0806316
93,0.125,"Elution_w_o",1,"Un_0093 1/1","260",0.0802301
93,0.125,"Elution_w_o",1,"Un_0093 1/1","270",0.079959
93,0.125,"Elution_w_o",1,"Un_0093 1/1","280",0.0798152
93,0.125,"Elution_w_o",1,"Un_0093 1/1","290",0.0799396
93,0.125,"Elution_w_o",1,"Un_0093 1/1","300",0.0799833
93,0.125,"Elution_w_o",1,"Un_0093 1/1","310",0.0800856
93,0.125,"Elution_w_o",1,"Un_0093 1/1","320",0.0797527
93,0.125,"Elution_w_o",1,"Un_0093 1/1","330",0.0800523
93,0.125,"Elution_w_o",1,"Un_0093 1/1","340",0.0801863
93,0.125,"Elution_w_o",1,"Un_0093 1/1","350",0.0801454
93,0.125,"Elution_w_o",1,"Un_0093 1/1","360",0.0803373
93,0.125,"Elution_w_o",1,"Un_0093 1/1","370",0.0803882
93,0.125,"Elution_w_o",1,"Un_0093 1/1","380",0.0804125
93,0.125,"Elution_w_o",1,"Un_0093 1/1","390",0.0802639
93,0.125,"Elution_w_o",1,"Un_0093 1/1","400",0.08042
93,0.125,"Elution_w_o",1,"Un_0093 1/1","410",0.080538
93,0.125,"Elution_w_o",1,"Un_0093 1/1","420",0.0802254
93,0.125,"Elution_w_o",1,"Un_0093 1/1","430",0.0800624
93,0.125,"Elution_w_o",1,"Un_0093 1/1","440",0.080342
93,0.125,"Elution_w_o",1,"Un_0093 1/1","450",0.0798789
93,0.125,"Elution_w_o",1,"Un_0093 1/1","460",0.080112
93,0.125,"Elution_w_o",1,"Un_0093 1/1","470",0.0801936
93,0.125,"Elution_w_o",1,"Un_0093 1/1","480",0.0802376
93,0.125,"Elution_w_o",1,"Un_0093 1/1","490",0.0806765
93,0.125,"Elution_w_o",1,"Un_0093 1/1","500",0.080452
93,0.125,"Elution_w_o",1,"Un_0093 1/1","510",0.0798447
93,0.125,"Elution_w_o",1,"Un_0093 1/1","520",0.0802125
93,0.125,"Elution_w_o",1,"Un_0093 1/1","530",0.0800239
93,0.125,"Elution_w_o",1,"Un_0093 1/1","540",0.0807603
93,0.125,"Elution_w_o",1,"Un_0093 1/1","550",0.0801681
93,0.125,"Elution_w_o",1,"Un_0093 1/1","560",0.0801795
93,0.125,"Elution_w_o",1,"Un_0093 1/1","570",0.0803432
93,0.125,"Elution_w_o",1,"Un_0093 1/1","580",0.0804632
